Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
0.1336,0.005,0.105,0.025,0.07,0,2.009,1.7043,0.3078,0.4619,0
0.0888,0,0.12,0.015,0.105,0.005,0.5945,1.6477,0.005,0.5125,0
0.4114,0.005,0.105,0,0.08,0.01,0.6146,1.6914,0.4008,0.6151,0
0.4437,0.01,0.11,0.005,0.06,0.01,1.9542,1.782,0.3958,0.8835,0
0.3713,0.005,0.09,0.01,0.09,0.005,3.8294,1.6018,0.005,1.3683,0
0.3121,0,0.0675,0.025,0.11,0.005,4.0383,1.3116,0.01,1.8812,0
0.0967,0,0.0675,0.035,0.095,0.01,4.0313,1.2978,0.005,1.9961,0
0.1882,0.005,0.055,0.02,0.115,0.01,3.9158,1.4199,0.005,1.6753,0
0.3082,0.01,0.055,0.005,0.1,0.015,3.6861,1.5994,0.005,1.9515,0
0.2806,0.005,0.055,0.005,0.07,0.015,3.9647,1.5946,0.005,2.1025,0
0.1778,0.005,0.08,0.01,0.115,0.01,3.9889,1.6464,0.005,2.0378,0
0.109,0.005,0.095,0.015,0.12,0.01,4.2702,1.877,0,2.2647,0
0.099,0,0.075,0.02,0.095,0.015,5.1353,1.902,0,2.1252,0
0.2218,0,0.08,0.02,0.1,0.01,5.5298,1.8019,0.005,2.1696,0
0.4276,0.005,0.1,0.02,0.1,0.059,11.8773,2.5208,0.01,2.5465,0
0.992,0.005,0.0925,0.02,0.09,0.0836,17.4248,3.259,0.015,3.5577,0
1.5998,0.4542,0.7198,0.2594,0.0898,0.186,17.6541,3.4944,1.1774,4.0796,0
1.2164,0.4592,0.7148,0.2544,0.0998,0.1614,12.662,2.9274,1.3286,2.8489,0
0.412,0.02,0.085,0.01,0.08,0,3.7871,1.697,0.1612,1.2697,0
0.1597,0.015,0.085,0.015,0.075,0.005,2.2166,1.329,0.005,0.8624,0
0.2066,0,0.0925,0.01,0.07,0.005,3.9061,1.3303,0.01,1.3243,0
0.344,0.005,0.125,0.01,0.065,0.005,4.055,1.2668,0.005,1.4688,0
0.7341,0.005,0.095,0.01,0.07,0.0348,2.6783,1.1596,0.005,1.0327,0
1.354,0,0.07,0.015,0.075,0.0298,1.4188,1.0672,0.005,0.6361,0
0.932,0,0.07,0.02,0.095,0,1.7034,1.0996,0,1.0237,0
0.1698,0,0.09,0.01,0.13,0,1.5561,1.0654,0,1.5632,0
0.202,0,0.09,0.03,0.13,0.005,1.2849,0.962400000000001,0.005,1.6724,0
0.4816,0,0.06,0.025,0.08,0.015,2.5481,1.0203,0.025,1.6562,0
0.909,0.005,0.07,0.025,0.055,0.02,2.4755,1.2893,0.025,1.5162,0
1.1232,0.01,0.1,0.0275,0.09,0.015,2.9072,2.5534,0.005,1.4528,0
0.7567,0.005,0.085,0.015,0.095,0.005,4.7384,3.4345,0,1.598,0
0.3273,0,0.07,0.015,0.08,0.01,5.0404,3.0612,0.0542,1.632,0
0.2857,0,0.075,0.015,0.085,0.015,4.8387,3.0784,0.079,1.5862,0
0.3471,0,0.07,0.01,0.065,0.01,4.6854,3.5887,0.1628,1.6666,0
0.8049,0.005,0.075,0.005,0.055,0.005,5.2438,3.8786,0.2316,1.7392,0
3.0232,0.059,0.0798,0.02,0.07,0.005,5.6547,3.4765,0.1699,1.6953,0
5.2698,0.059,0.1098,0.03,0.075,0.005,5.272,3.4724,0.2364,1.7347,0
3.5246,0.005,0.15,0.035,0.075,0,4.5586,2.6952,0.1576,1.4734,0
0.8916,0,0.13,0.025,0.08,0.005,3.9383,2.2526,0,1.3858,0
1.3454,0,0.095,0.03,0.07,0.0098,3.1136,3.1343,0.1132,1.4812,0
2.7764,0.0098,0.1686,0.035,0.105,0.0048,2.0809,2.9956,0.384,0.8957,0
2.0544,0.0248,0.228,0.02,0.09,0.005,1.4718,2.2955,0.438,0.2929,0
0.9502,0.015,0.1844,0.015,0.06,0.005,2.0159,2.0432,0.1868,0.1674,0
0.7701,0,0.125,0.01,0.08,0,2.5133,2.0231,0.0196,0.256,0
0.6052,0.005,0.11,0.02,0.0825,0,1.6751,1.9386,0,0.2954,0
0.8398,0.005,0.105,0.025,0.065,0.005,1.5772,2.0613,0,0.4712,0
0.7782,0.005,0.075,0.015,0.065,0.015,2.301,2.0605,0.1272,0.6894,0
2.3175,0.005,0.13,0.005,0.075,0.0298,3.3042,2.6116,0.1322,0.848,0
2.5073,0.7814,0.155,0.01,0.045,0.0248,4.0457,2.9076,0.2298,0.8843,0
0.556,0.7864,0.085,0.01,0.05,0.01,4.0591,2.2384,0.2248,0.6378,0
0.138,0.005,0.07,0.015,0.05,0.01,3.84,1.712,0,0.438,0
0.2166,0.005,0.085,0.025,0.0225,0.005,3.7794,1.5859,0,0.3448,0
0.325,0.005,0.085,0.01,0.025,0,4.3108,1.6885,0.0098,0.202,0
0.448,0,0.0625,0,0.07,0.005,4.5287,1.6958,0.0098,0.0644,0
0.5212,0.005,0.0775,0.005,0.075,0.01,4.4781,1.7825,0.005,0.4867,0
0.5498,0.01,0.085,0.005,0.07,0.005,4.7412,1.9707,0.0686,1.1143,0
0.5644,0.005,0.08,0.005,0.085,0,4.8868,2.0027,0.0834,1.3423,0
0.3712,0,0.09,0.01,0.08,0.005,4.3111,1.912,0.0198,1.2166,0
0.315,0.0098,0.065,0.03,0.085,0.005,3.5081,1.9244,0.0098,0.8945,0
0.3271,0.0098,0.0875,0.04,0.09,0,3.533,1.8682,0.0098,0.7921,0
0.4639,0,0.105,0.02,0.08,0,3.4142,1.7146,0.005,0.9606,0
0.5381,0.005,0.085,0.005,0.055,0,3.2921,1.7882,0.005,0.9848,0
1.0063,0.005,0.1,0.01,0.0525,0.005,2.9773,1.8917,0.005,0.7752,0
1.6749,0.005,0.095,0.01,0.065,0.005,2.0143,1.8301,0.005,0.6137,0
1.927,0.005,0.095,0.005,0.08,0.005,1.38,1.8279,0.015,0.6845,0
1.6352,0.01,0.105,0.01,0.08,0.005,1.2044,1.8252,0.015,0.7928,0
1.1273,0.01,0.1,0.02,0.075,0.005,1.0906,1.6384,0.01,0.7508,0
0.8334,0,0.095,0.035,0.07,0.005,1.9459,1.5023,0.0396,1.0354,0
0.3492,0,0.09,0.025,0.055,0.005,3.2233,1.5236,0.0986,1.4588,0
0.2764,0,0.09,0.005,0.07,0.01,3.6233,1.5507,0.0936,1.5929,0
0.3721,0,0.09,0.015,0.075,0.005,3.5918,1.461,0.0246,1.7034,0
0.3911,0,0.11,0.015,0.055,0,3.5353,1.5014,0.0294,1.6738,0
0.4353,0,0.09,0.01,0.055,0.005,3.7229,1.6301,0.0492,1.5217,0
0.3838,0,0.08,0.02,0.08,0.01,3.7839,1.7214,0.0296,1.4899,0
0.3599,0.005,0.075,0.04,0.08,0.005,3.1547,1.8244,0.0098,1.5588,0
0.3405,0.005,0.075,0.04,0.06,0.01,2.7236,1.7982,0.0344,1.576,0
0.321,0,0.08,0.035,0.0775,0.015,1.7653,1.6472,0.0344,1.5946,0
0.4584,0,0.0825,0.03,0.09,0.01,0.8632,1.661,0.005,1.6311,0
0.4263,0.005,0.105,0.01,0.115,0.01,0.9172,1.8019,0.01,1.627,0
0.4914,1.1254,0.1144,0.005,0.14,0.005,0.736,1.599,0.005,1.4179,0
3.5877,5.3699,0.2078,0.015,0.14,0,0.3191,1.6744,0.01,0.7955,0
6.6551,10.1966,2.8803,1.2477,0.135,0,0.03,1.7095,9.1775,0.1864,0
5.7527,11.3082,6.5456,2.861,0.145,0,0.015,1.2431,19.6704,0.015,0
4.8959,11.2915,7.8198,3.3909,0.165,0,0.04,0.7969,20.8181,0.0344,0
5.9329,13.0215,7.8204,3.288,0.155,0,0.05,0.8057,20.8759,0.0444,0
5.8005,12.3776,7.4588,3.0437,0.1788,0.005,0.015,0.9004,19.7505,0.3084,0
5.7464,13.1645,7.8126,3.1668,0.1663,0.005,0.015,0.8864,18.9357,0.3551,0
6.4763,15.2488,8.4261,3.2927,0.13,0,0.045,1.3308,20.6007,0.0692,0
6.9601,14.547,9.1507,3.269,0.135,0,0.05,1.9916,21.3481,0.1882,0
8.6812,14.0097,9.8216,3.5968,0.125,0,0.035,3.5196,19.2812,0.5376,0
6.6042,10.3778,9.8192,3.9013,0.095,0.005,0.0275,2.6898,19.3785,0.3521,0
4.9886,12.2091,9.8269,3.6653,0.115,0.015,0.02,1.3617,21.1393,0.0834,0
6.9629,18.7979,10.1171,3.3498,0.12,0.015,0.0225,2.1095,19.2558,0.0784,0
7.0511,18.6201,9.9169,3.1723,0.1,0.015,0.04,1.4949,15.1937,0,0
6.9307,19.0369,10.2244,3.3093,0.13,0.01,0.045,0.953900000000001,15.9574,0.0248,0
7.8972,21.7175,11.1325,3.7812,0.12,0.0248,0.0498,1.1798,20.201,0.0594,0
7.3632,21.0068,11.2083,3.5986,0.095,0.0348,0.0598,0.9805,18.1181,0.0642,0
6.0148,17.9985,10.0416,2.6507,0.08,0.015,0.065,0.6578,11.9235,0.0296,0
5.0456,13.9166,9.0308,1.2593,0.09,0.01,0.055,0.3643,6.4993,0.005,0
6.6094,17.144,8.8233,0.9203,0.12,0.005,0.035,0.79,5.1039,0.02,0
6.632,17.5305,10.051,2.3236,0.12,0.01,0.045,0.9403,13.0988,0.02,0
3.6078,8.7793,11.0766,3.2165,0.105,0.015,0.035,0.259,21.9678,0.01,0
3.2684,5.504,11.8306,2.232,0.105,0.015,0.025,0.0644,16.9503,0.005,0
1.8346,2.8739,12.2178,0.9576,0.15,0.015,0.045,0.0596,8.8355,0.005,0
2.0472,1.8072,11.0338,0.7546,0.18,0.01,0.045,0.904,7.4666,0.0492,0
2.7078,2.721,10.4478,0.5794,0.185,0.01,0.04,0.899,6.0087,0.0492,0
3.6769,3.8639,10.639,0.7306,0.16,0.02,0.03,0.7897,5.0643,0.0344,0
8.4187,4.7823,11.239,1.5644,0.12,0.025,0.035,2.7066,7.7889,0.0494,0
9.6457,11.3507,9.9838,1.8862,0.11,0.01,0.045,2.9564,10.2928,0.0644,0
7.1015,14.7877,7.3016,1.438,0.095,0,0.035,1.6606,9.0286,0.0494,0
4.2874,7.1252,4.7967,0.7788,0.1592,0.005,0.04,0.6659,5.9759,0.005,0
4.3307,7.7786,5.2583,1.1899,0.1742,0.005,0.02,0.4675,10.1305,0.025,0
8.3561,15.3511,7.1491,2.6401,0.12,0.01,0.0198,1.4953,19.3219,0.1382,0
9.5975,17.3385,7.005,3.4267,0.1,0.02,0.0298,2.1019,19.8474,0.177,0
6.5847,8.1315,5.9429,3.1001,0.11,0.015,0.045,1.9133,13.5993,0.0688,0
7.5147,1.8992,4.8476,1.3988,0.1846,0.005,0.04,2.2708,6.4946,0.0498,0
8.7653,2.4532,4.894,0.9909,0.1746,0,0.0275,2.8546,5.0666,0.0448,0
5.2508,0.9453,5.1676,1.8008,0.1,0,0.055,2.1878,7.9055,0,0
3.6517,3.585,4.6033,1.4892,0.105,0,0.035,1.107,8.4014,0,0
4.4816,9.8202,4.297,1.1126,0.155,0.01,0.015,0.5598,6.2051,0.015,0
3.7204,9.1539,4.3741,1.004,0.165,0.015,0.02,0.2075,3.6009,0.025,0
3.4124,6.1162,4.4065,0.8206,0.14,0.01,0.01,0.0868,2.7048,0.01,0
3.8471,4.3893,4.2458,0.5821,0.105,0.01,0.025,0.0748,2.4579,0,0
2.5116,1.393,3.9929,0.7036,0.1098,0.01,0.06,0.0498,3.2899,0,0
4.3405,1.1121,4.7905,1.3937,0.1073,0.015,0.045,0.0248,6.6119,0.005,0
7.3519,5.5925,5.6014,2.1608,0.115,0.01,0.015,0.2114,8.8818,0.015,0
7.4699,13.4554,5.27,2.0594,0.135,0.005,0.01,0.7108,6.4172,0.015,0
7.473,20.2221,4.43,1.3149,0.12,0.005,0.01,1.0317,2.2091,0.025,0
6.6571,22.1751,3.5143,0.721,0.16,0.01,0.01,0.895,0.1968,0.0398,0
6.6934,21.0392,3.5737,0.587,0.155,0.01,0.02,0.8306,0.0986,0.0398,0
7.2486,20.3547,3.8243,0.7656,0.1,0,0.03,0.8798,0.523,0.02,0
8.163,18.6053,4.367,1.6282,0.8352,0,0.02,1.1378,8.3889,0.1648,0
9.6098,13.8773,6.0294,3.3674,1.2006,0.015,0.0692,1.4563,18.0251,0.442,0
7.0936,7.5713,7.099,4.3002,0.4999,0.015,0.0892,0.863,19.79,0.3093,0
4.9075,7.0776,7.2675,4.0513,0.1594,0,0.045,0.4366,19.7317,0.0646,0
6.8023,15.2075,6.6065,3.5087,0.12,0.005,0.055,0.8352,14.6534,0.1678,0
7.3215,19.6972,6.5677,3.558,0.135,0.01,0.07,0.8568,9.5453,0.1624,0
4.6667,11.4968,6.1727,2.8494,0.1396,0.005,0.035,0.3653,8.9409,0.0396,0
1.8102,2.4396,4.209,1.1396,0.1196,0,0.02,0.0496,5.893,0.02,0
1.3558,0.7574,3.39,0.4604,0.1892,0,0.045,0.0664,3.8232,0.015,0
4.7277,10.0742,3.3097,0.221,0.1892,0.005,0.03,0.5384,1.8619,0.015,0
5.9511,15.0934,2.2759,0.0398,0.13,0.02,0.005,0.6987,0.02,0.005,0
3.5683,8.635,1.0786,0.035,0.1075,0.015,0.035,0.3052,0.01,0,0
2.4231,2.976,0.3398,0.055,0.085,0.005,0.06,0.5575,0.3154,0.1004,0
3.209,0.7826,0.2591,0.04,0.08,0.01,0.03,0.7528,0.4254,0.2108,0
2.9382,0.6288,0.2666,0.015,0.08,0.015,0.02,0.3036,0.103,0.1204,0
1.112,0.02,0.09,0.0448,0.12,0.015,0.06,0.0592,0.0173,0.01,0
1.1453,2.1025,0.3889,0.0348,0.13,0.01,0.065,0.084,0.02,0.005,0
3.8438,9.709,1.752,0.015,0.125,0.01,0.035,0.4426,0.02,0.01,0
5.0286,14.0492,2.4,0.035,0.12,0.005,0.025,0.4655,0.01,0.01,0
4.6394,17.2361,2.3554,0.0398,0.125,0.015,0.035,0.2938,0.01,0.005,0
4.6715,19.5781,2.6173,0.0298,0.14,0.015,0.04,0.3742,0.0346,0,0
3.5665,13.587,2.0738,0.0688,0.135,0,0.03,0.2444,0.0394,0.005,0
1.8676,6.6858,0.9068,0.0688,0.14,0.005,0.025,0.1046,0.0098,0.01,0
2.8169,9.2889,1.3702,0.025,0.3402,0.005,0.03,0.3368,0.0296,0.005,0
4.386,14.7626,2.0964,0.035,0.56,0.01,0.045,0.5586,0.0346,0,0
5.1357,10.8265,2.3948,1.2285,0.3523,0.01,0.03,1.3189,5.1907,1.2795,0
8.5824,8.1929,3.2016,1.8174,0.135,0,0.1282,3.3212,8.6966,4.4501,0
8.9379,9.2917,2.9296,0.7613,0.1225,0.005,0.1332,2.7855,5.4432,3.2515,0
5.4078,9.529,3.1165,1.4278,0.12,0.01,0.03,0.7082,4.077,0.086,0
4.6412,12.9496,5.1833,3.5103,0.1792,0.005,0.03,0.9447,7.9803,0.9091,0
5.4226,16.5462,6.4065,4.1372,0.1592,0.005,0.035,1.0456,10.7987,0.919,0
4.7665,14.1779,5.3841,2.9782,0.1,0.005,0.3966,0.3646,8.5837,0.0199,0
3.4342,6.5185,3.1423,2.3314,0.1,0.005,0.3866,0.114,5.8413,0.01,0
2.8897,2.9773,2.5093,2.58,0.095,0.015,0.04,0.035,4.2873,0.0544,0
2.1306,3.2058,3.0012,2.5953,0.115,0.02,0.05,0.2106,2.6468,0.3092,0
0.8144,1.1584,1.4118,3.0848,0.228,0.02,0.035,0.2794,1.2967,0.4052,0
2.1511,4.4989,1.8063,4.2479,0.3106,0.01,0.03,0.3486,3.9998,0.4712,0
3.2643,8.2686,2.6069,3.6752,0.2666,0,0.035,0.324,5.4463,0.336,0
2.6395,7.372,1.4896,1.2537,0.179,0.015,0.025,0.2429,2.1875,0.1697,0
3.7407,9.9137,1.9598,0.262,0.125,0.02,0.045,0.4636,0.9034,0.2066,0
5.6519,14.3562,3.1626,0.7632,0.2226,0.01,0.08,0.7688,3.6684,0.084,0
4.776,12.2717,2.2274,0.5214,0.2226,0.005,0.055,0.556,2.7503,0.0886,0
3.3324,10.4334,1.3326,0.251,0.095,0,0.03,0.2118,0.005,0.132,0
3.6776,14.0853,1.8786,0.8186,0.1198,0,0.0548,0.3917,0.3714,0.1518,0
4.7682,17.8033,2.4548,0.6076,0.1398,0,0.0548,0.6212,0.3664,0.1872,0
4.0373,14.347,1.7488,0.055,0.11,0.01,0.045,0.3966,0.005,0.1876,0
1.7951,7.3948,0.4334,0.04,0.1,0.015,0.03,0.0348,0.005,0.084,0
4.0326,13.5239,1.8183,0.0498,0.13,0.01,0.025,0.5089,0.015,0.0638,0
7.6564,23.2668,3.7353,0.0546,0.135,0.015,0.03,1.1929,0.1278,0.0934,0
8.1651,22.4934,3.5701,0.0298,0.105,0.01,0.02,1.2194,0.1718,0.0692,0
7.7961,18.5603,3.0369,0.0494,0.095,0,0.035,1.2371,0.1618,0.1228,0
7.0018,14.3855,2.8281,0.0444,0.105,0.015,0.045,1.147,0.1028,0.098,0
6.1493,12.9518,2.6446,1.261,0.12,0.015,0.025,0.8012,2.057,0.005,0
5.9845,12.712,3.2988,1.9556,0.115,0,0.0299,0.6378,6.6917,0.0125,0
6.9073,14.5636,4.2651,1.7852,0.12,0,0.0448,0.7487,8.8905,0.015,0
8.1397,18.729,4.4924,1.8975,0.11,0.015,0.0523,0.9705,8.389,0.0348,0
9.2011,21.1128,4.3333,1.4634,0.14,0.03,0.0869,1.2265,8.135,0.0548,0
6.5647,14.4143,2.3068,0.6541,0.15,0.015,0.0696,0.7719,4.0051,0.03,0
3.2838,7.4497,0.5756,0.035,0.1375,0.005,0.035,0.1916,0.0548,0.015,0
3.5552,8.7354,0.8516,0.04,0.145,0.01,0.04,0.3067,0.02,0.01,0
2.9809,5.962,0.7581,0.04,0.125,0.015,0.035,0.2818,0.005,0.0688,0
2.7608,4.761,0.6392,0.04,0.1,0.01,0.03,0.1818,0,0.1184,0
2.7462,4.8864,0.5772,0.03,0.085,0.01,0.025,0.0866,0.005,0.0496,0
2.2163,3.9933,0.3344,0.015,0.125,0.01,0.035,0.0348,0.1084,0,0
2.021,3.0446,0.2305,0.025,0.15,0.01,0.03,0.0298,0.1528,0.02,0
2.166,3.4689,0.4364,0.025,0.155,0.01,0.015,0.1135,0.0494,0.02,0
3.1626,7.5349,0.8008,0.025,0.14,0,0.015,0.2456,0.005,0.01,0
5.78,10.3572,1.4906,0.03,0.12,0.005,0.03,0.7651,0.005,0.0446,0
6.498,10.7719,1.5422,0.02,0.105,0.02,0.0375,0.899600000000001,0.005,0.079,0
5.1082,11.6502,1.0642,0.025,0.085,0.015,0.02,0.678,0.005,0.46,0
4.8668,11.944,0.8929,0.025,0.09,0.005,0.02,0.6444,0.015,0.5238,0
4.432,10.3604,0.6562,0.02,0.1,0.005,0.035,0.4818,0.02,0.276,0
3.8639,8.3395,0.4749,0.02,0.115,0.005,0.035,0.3791,0.015,0.3062,0
3.502,6.5008,0.2694,0.015,0.09,0.005,0.035,0.4783,0.01,0.3258,0
4.6794,9.3042,0.7948,0.005,0.1,0,0.05,0.8933,0.005,0.4332,0
5.3632,10.871,1.1314,0.02,0.135,0.01,0.0375,2.0614,0.01,1.6387,0
4.9282,10.1191,1.2235,0.045,0.115,0.01,0.04,3.7277,0.0148,4.1626,0
7.4675,17.4516,2.4751,0.035,0.08,0.015,0.0696,2.94239999999999,0.0198,2.7822,0
9.9412,23.5631,3.2907,0.0498,0.08,0.02,0.0669,1.5197,0.02,0.0494,0
8.2058,20.369,2.1941,0.0398,0.095,0.015,0.0748,1.2637,0.015,0.074,0
6.9465,17.8902,1.4791,0.02,0.095,0.01,0.0698,1.1006,0.015,0.0592,0
9.0864,20.229,2.7782,0.0448,0.115,0,0.0646,1.4638,0.02,0.0346,0
8.6339,19.5586,2.5334,0.0498,0.16,0,0.0598,1.2439,0.01,0.0371,0
4.9183,11.3194,0.8456,0.03,0.16,0.0048,0.03,0.5541,0.015,0.01,0
3.3673,6.1533,0.5315,0.03,0.14,0.0048,0.025,0.276,0.02,0.015,0
4.1269,9.0185,0.5994,0.04,0.1125,0,0.025,0.3348,0.0198,0.025,0
5.0707,11.1672,0.9069,0.025,0.08,0.005,0.045,0.5208,0.0248,0.025,0
4.6776,11.2848,0.927,0.03,0.105,0.01,0.065,0.4669,0.02,0.015,0
3.8079,11.2942,0.6078,0.03,0.145,0.015,0.065,0.3147,0.02,0.005,0
3.7003,10.9203,0.5689,0.04,0.1425,0.01,0.0548,0.4542,0.02,0.005,0
4.0988,10.6961,0.63,0.04,0.1225,0,0.0348,0.5604,0.01,0.01,0
3.8792,7.8438,0.3992,0.015,0.145,0,0.035,0.3745,0.3034,0.01,0
3.2897,4.4803,0.135,0.01,0.15,0.005,0.045,0.1734,0.4354,0,0
2.9556,2.8713,0.15,0.059,0.1275,0.01,0.055,0.0994,0.2738,0,0
3.1088,3.1319,0.1542,0.069,0.125,0.01,0.055,0.1526,0.1468,0.005,0
