Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
5.70791943887776e-07,6.19989979959919e-08,3.19914829659318e-07,6.19989979959919e-08,2.51978957915832e-07,1.25e-08,1.34744488977956e-07,6.92298387174349e-05,3.71064432865731e-06,3.84889619238476e-07,0
1.32291607214429e-06,6.19989979959919e-08,5.66193042084168e-06,7.42484969939881e-08,2.63426853707415e-07,2.49498997995992e-08,7.42484969939879e-08,7.09755270541082e-05,4.48878857715432e-06,4.0174248496994e-07,0
1.52442689378757e-06,3.73496993987977e-08,5.64517290581163e-06,8.64478957915832e-08,2.40480961923848e-07,3.73496993987977e-08,2.92846316633266e-06,4.96709516633266e-05,4.02363591182365e-06,3.69552204408818e-06,0
1.49725034068136e-06,1.25e-08,2.86172344689379e-07,8.64478957915832e-08,2.05686372745491e-07,1.25e-08,3.01624064128257e-06,4.22460637675351e-05,2.53090837675351e-06,4.20953683366733e-06,0
3.53788677354709e-06,6.10597466399072e-35,2.51978957915832e-07,4.96993987975952e-08,1.46693386773547e-07,2.49498997995992e-08,6.32323647294589e-07,4.30790515430862e-05,2.80141382765532e-06,1.43612100200401e-06,0
3.41434304609218e-06,1.25e-08,1.82239478957915e-07,2.49498997995992e-08,2.05686372745491e-07,2.49498997995992e-08,1.27161733066132e-05,7.06108864128256e-05,5.00377855711423e-06,2.48153548697395e-05,0
3.52225326653307e-06,2.49498997995992e-08,1.59107605210421e-05,4.47753106212425e-06,2.17334669338677e-07,1.25e-08,7.3291818997996e-05,0.000250328578917836,8.65058821643286e-06,3.90192394388778e-05,0
7.74932148296594e-06,1.25e-08,0.000231868377715431,3.47931164729459e-05,2.05686372745491e-07,2.49498997995992e-08,0.000929842735711423,0.000305258083527054,0.000548810457074148,3.00750502605211e-05,0
7.53957014028054e-06,6.10597466399072e-35,0.000266084848537075,7.02075050501e-05,2.51978957915832e-07,1.25e-08,0.00217827692985972,0.000225376884128257,0.000596981203166334,4.44895446492986e-05,0
4.43603763527054e-06,6.10597466399072e-35,5.61603743086171e-05,4.14552618837674e-05,2.05686372745491e-07,6.10597466399072e-35,0.0014345790452505,0.000169235627254509,7.95558795991988e-05,3.99367956312625e-05,0
6.32499398797595e-06,6.10597466399072e-35,0.00173187350937876,9.77892024048096e-05,2.40480961923848e-07,1.152e-08,3.48879998396794e-05,0.000110349666372746,0.000955746121803607,2.33706242885772e-05,0
1.08405214829659e-05,2.49498997995992e-08,0.00235220017390782,9.7443919198397e-05,2.74824649298597e-07,1.152e-08,0.000203396893787575,0.00013624907490982,0.00104091911258517,2.88865793987976e-05,0
1.69273033667335e-05,2.49498997995992e-08,0.00102023524072144,7.15825440881764e-05,2.28932865731463e-07,1.25e-08,0.00117627619174349,0.000331780821282565,0.000167946019398798,0.000124848555350701,0
1.60277615631262e-05,6.10597466399072e-35,0.000204321173346694,7.17554684969939e-05,2.63426853707415e-07,3.73496993987977e-08,0.000948328834108216,0.00025063195490982,8.01864829659316e-06,0.000122918146533066,0
2.29576391182365e-05,1.25e-08,2.17334669338677e-07,3.73496993987977e-08,2.86172344689379e-07,3.73496993987977e-08,0.000261206007014028,0.000188317041242485,2.0478621242485e-07,3.18548690981964e-05,0
2.08582090581162e-05,3.73496993987977e-08,2.51978957915832e-07,6.19989979959921e-08,2.28932865731463e-07,1.25e-08,0.000431339734509018,0.000209871828617235,3.76723671342685e-06,6.94736314228457e-05,0
1.19128416833667e-05,3.73496993987977e-08,2.74824649298597e-07,4.96993987975951e-08,2.9746993987976e-07,1.25e-08,0.000324404627615231,0.000194644100160321,4.61068100200402e-06,6.67942244488978e-05,0
1.64505829258517e-05,1.25e-08,1.73037691382766e-06,6.1998997995992e-08,3.75150300601202e-07,1.25e-08,0.000251172528416834,0.00027275900997996,5.93838026052103e-05,3.17519504609219e-05,0
2.17874620841684e-05,6.10597466399072e-35,1.78171458917835e-06,6.1998997995992e-08,3.42159318637275e-07,6.10597466399072e-35,0.000397213232024048,0.000308251455350701,6.11549048096192e-05,4.43396448496994e-05,0
1.90967568737475e-05,6.10597466399072e-35,2.9746993987976e-07,7.4248496993988e-08,2.86172344689379e-07,6.10597466399072e-35,0.000364392560961924,0.000226541714789579,4.10220136272547e-06,4.66860958316634e-05,0
0.0113112160583567,1.60987600801603e-05,2.63426853707415e-07,8.64478957915832e-08,2.17334669338677e-07,6.10597466399072e-35,0.000127379158316634,0.000910756118797595,8.38129498997998e-07,5.78180801603207e-05,0
0.0113401456854108,1.61061618837675e-05,2.63426853707415e-07,3.73496993987977e-08,2.05686372745491e-07,6.10597466399072e-35,5.88768735871741e-05,0.00104973514529058,4.21525410821644e-07,6.44049729859719e-05,0
2.41244388777556e-06,2.49498997995992e-08,2.74824649298597e-07,1.25e-08,1.93987975951903e-07,6.10597466399072e-35,1.32816023647295e-05,0.000229050855951904,4.33482324649299e-07,3.2715030501002e-05,0
0.000124440754268537,1.25e-08,3.19914829659318e-07,3.73496993987977e-08,1.70440881763527e-07,2.49498997995992e-08,1.62941993987976e-05,0.000135161422845691,1.25e-08,4.97050518637274e-05,0
0.000124607018036072,6.10597466399072e-35,2.28932865731463e-07,3.73496993987977e-08,2.63426853707415e-07,5.64713426853706e-07,8.58454278156313e-05,0.000118184988977956,1.25e-08,7.57387974348698e-05,0
1.3422943486974e-06,6.10597466399072e-35,2.40480961923848e-07,2.49498997995992e-08,2.9746993987976e-07,5.41246492985972e-07,0.000302970286813627,7.81186034468938e-05,1.20404649298597e-07,7.59417441282565e-05,0
2.51978957915832e-07,1.25e-08,3.19914829659318e-07,4.96993987975952e-08,2.51978957915832e-07,1.25e-08,0.000319734413266534,8.08041495390782e-05,1.44761362725451e-07,5.30385731462927e-05,0
2.51978957915832e-07,2.49498997995992e-08,3.31062124248497e-07,7.42484969939882e-08,2.05686372745491e-07,1.25e-08,0.000276956508657315,6.7069854749499e-05,1.73047995991984e-06,6.05498332264529e-05,0
6.04588176352705e-07,6.04218036072145e-08,0.000249376006252505,3.73496993987977e-08,1.82239478957916e-07,1.25e-08,0.000373656808977956,8.67316873747495e-05,0.000619737383727455,6.65014324248498e-05,0
1.86176065731463e-05,4.80199999999997e-08,0.000249376006252506,1.25e-08,1.82239478957916e-07,1.25e-08,0.000238715457274549,0.000356918633266533,0.000675091160681363,4.77309208416834e-05,0
3.03787921442886e-05,6.10597466399072e-35,4.36872144288578e-06,2.49498997995992e-08,1.93987975951903e-07,2.49498997995992e-08,0.00235325527258517,0.000514286725290581,0.000464052163326653,0.000263899788817635,0
0.000285853751503006,6.10597466399072e-35,4.34102104208418e-06,2.49498997995992e-08,2.40480961923848e-07,7.4248496993988e-08,0.00294182374713427,0.00102545332340681,0.000410668566372747,0.000293027865490982,0
0.000281404494428858,1.25e-08,3.19914829659318e-07,2.49498997995992e-08,2.51978957915832e-07,4.96993987975952e-08,0.00417243960797595,0.00075198309719439,3.54435871342686e-05,9.58730884168337e-05,0
5.08970524649297e-05,1.25e-08,6.83097985971944e-05,8.76919278557114e-07,2.17334669338677e-07,6.10597466399072e-35,0.00686867058517034,0.000358187458917836,3.37172913426854e-05,8.43645821242485e-05,0
1.59941523046092e-05,2.49498997995992e-08,0.00011075176753507,1.37019138276553e-06,1.82239478957916e-07,6.10597466399072e-35,0.00670890848961924,0.000456485313787575,7.83145399198399e-05,0.000133233611222445,0
1.41298745891784e-05,6.1998997995992e-08,5.0322164328657e-05,5.57477995991983e-07,2.05686372745491e-07,6.10597466399072e-35,0.00445685072941884,0.000386892656472946,5.83180311022043e-05,0.000150345810661323,0
9.7515910220441e-06,3.73496993987977e-08,1.93987975951903e-07,7.4248496993988e-08,1.93987975951903e-07,2.49498997995992e-08,0.00245901296336673,0.00028406174749499,2.77689278557113e-06,0.000178691633306613,0
6.56206729458919e-06,1.25e-08,8.71654711022044e-05,3.82003366733467e-07,1.82239478957916e-07,2.49498997995992e-08,0.00224439838701403,0.000319575306573146,1.45862401202405e-05,0.000196669929418838,0
1.18420390781563e-05,1.25e-08,9.84506459318633e-05,3.47184729458918e-07,2.17334669338677e-07,6.10597466399072e-35,0.00220246493210421,0.000312778640921844,1.40614188376754e-05,0.000149007256553106,0
1.1361831503006e-05,1.25e-08,1.47758548697395e-05,2.49498997995992e-08,2.05686372745491e-07,6.10597466399072e-35,0.00344777619543086,0.000358163310621243,6.10597466399072e-35,0.00020440890997996,0
1.77011993587174e-05,2.49498997995992e-08,2.05686372745491e-07,4.96993987975951e-08,2.17334669338677e-07,2.49498997995992e-08,0.00374173343082164,0.000327029752745491,1.80117274549098e-05,0.000165507035310621,0
1.93212717835671e-05,3.73496993987977e-08,2.05686372745491e-07,6.19989979959921e-08,2.51978957915832e-07,3.73496993987977e-08,0.00502003246829659,0.00030021075250501,1.80117274549098e-05,0.000192726084809619,0
7.20777378757515e-06,2.49498997995992e-08,2.28932865731463e-07,3.73496993987977e-08,2.28932865731463e-07,1.25e-08,0.0171438450861723,0.000635094007655311,1.25e-08,0.000266867516593186,0
2.5476172745491e-06,1.25e-08,2.28932865731463e-07,6.19989979959919e-08,1.70440881763527e-07,1.25e-08,0.0294313775077755,0.000727262918597194,2.49498997995992e-08,0.000262997829098196,0
1.46734925851703e-06,1.25e-08,2.17334669338677e-07,9.85971943887775e-08,2.17334669338677e-07,1.25e-08,0.000209151232825651,0.000204258528096192,4.96993987975951e-08,5.85600360721443e-05,0
0.000249639763366733,6.10597466399072e-35,0.000145581826813627,0.000950882602765531,4.45710781563126e-07,6.10597466399072e-35,0.000223997979118237,0.00203818788873748,0.000110860861883767,7.26422394789579e-05,0
0.000245329596633267,6.10597466399072e-35,0.000145698949058116,0.000951000976513026,4.89430220440881e-07,6.10597466399072e-35,0.000174487198396793,0.00212514095627255,0.000110864327815631,9.97775560721442e-05,0
8.3709308216433e-06,1.25e-08,1.93987975951904e-07,4.96993987975952e-08,3.0871743486974e-07,6.10597466399072e-35,0.000129956452264529,0.000130381278557114,6.10597466399072e-35,6.30351157915831e-05,0
1.02868761523046e-06,1.25e-08,2.63426853707415e-07,2.49498997995992e-08,2.51978957915832e-07,2.49498997995992e-08,2.54348945490982e-05,8.88415871743487e-05,1.25e-08,2.22770218837675e-05,0
1.70209294589178e-06,3.73496993987976e-08,2.74824649298597e-07,2.49498997995992e-08,1.93987975951903e-07,2.49498997995992e-08,2.31605009619238e-05,7.04987935871743e-05,2.49498997995992e-08,2.47072068537074e-05,0
2.34983963927855e-06,6.19989979959919e-08,2.28932865731463e-07,3.73496993987976e-08,1.82239478957916e-07,1.152e-08,0.000587632383607215,0.000116729557675351,1.25e-08,2.29102163927856e-05,0
1.89940917835672e-06,3.73496993987977e-08,2.05686372745491e-07,4.96993987975951e-08,1.58592184368738e-07,1.152e-08,0.00064634335755511,0.000159277970781563,0.000121379249058116,1.88089418837675e-05,0
1.31633683366734e-06,1.25e-08,2.51978957915832e-07,6.19989979959921e-08,1.70440881763527e-07,6.10597466399072e-35,0.00065860683266533,0.000120585086172345,0.000121379249058116,1.3638230501002e-05,0
7.13362725450901e-07,6.10597466399072e-35,2.9746993987976e-07,3.73496993987977e-08,2.51978957915832e-07,1.25e-08,1.72543328256513e-05,0.000121227396032064,1.25e-08,1.70416148697395e-05,0
2.3021693747495e-05,1.25e-08,2.63426853707415e-07,6.10597466399072e-35,1.93987975951904e-07,2.49498997995992e-08,1.31518660921843e-05,0.000156902983727455,9.32134244088177e-05,1.83190614829659e-05,0
2.33174866132265e-05,2.49498997995992e-08,2.63426853707415e-07,1.25e-08,1.46693386773547e-07,2.49498997995992e-08,0.00283215848352705,0.000154259815631262,9.32200747094186e-05,0.000392836290941884,0
9.72343482965932e-06,1.25e-08,2.17334669338677e-07,2.49498997995992e-08,2.17334669338678e-07,1.25e-08,0.00265402516216433,0.00011662041747495,1.25e-08,0.000484778007014028,0
9.15288176352702e-06,6.10597466399072e-35,1.70440881763527e-07,6.1998997995992e-08,2.63426853707415e-07,1.25e-08,0.000838505618597195,0.000135549448136273,2.49498997995992e-08,0.000238161877194389,0
7.48871182364729e-07,6.10597466399072e-35,1.70440881763527e-07,8.64478957915831e-08,2.28932865731463e-07,2.49498997995992e-08,0.000782156409458917,0.000107648773547094,1.25e-08,0.000192521060360721,0
2.15108501002004e-06,1.25e-08,1.34744488977956e-07,4.96993987975952e-08,2.74824649298597e-07,2.49498997995992e-08,0.000565875421683366,0.000105645082805611,1.25e-08,0.000111875038717435,0
6.72931218436874e-06,2.49498997995992e-08,1.34744488977956e-07,1.25e-08,2.63426853707415e-07,3.73496993987977e-08,0.000484245252865731,0.000192865421202405,1.25e-08,0.000157750511062124,0
6.12594533066132e-06,1.25e-08,1.34744488977956e-07,1.25e-08,1.93987975951903e-07,3.73496993987976e-08,0.000506472140280561,0.000190915672104209,1.25e-08,0.000163178436032064,0
1.61062589178357e-06,1.25e-08,1.93987975951904e-07,2.49498997995992e-08,2.86172344689379e-07,2.49498997995992e-08,0.000411488427855711,0.000148428412825651,1.25e-08,0.00018119296993988,0
9.09456152304613e-07,1.25e-08,2.28932865731463e-07,3.73496993987977e-08,3.19914829659318e-07,2.49498997995992e-08,0.00104082121599198,0.000177544696553106,6.10597466399072e-35,0.000227429314629259,0
9.87163567134269e-07,6.10597466399072e-35,1.82239478957916e-07,4.96993987975951e-08,2.51978957915832e-07,3.73496993987977e-08,0.00157663689278557,0.000176974211462926,6.10597466399072e-35,0.000204072913667335,0
5.29745390781564e-06,6.10597466399072e-35,1.93987975951903e-07,4.96993987975951e-08,2.40480961923848e-07,2.49498997995992e-08,0.00188532632865731,0.000175477452945892,1.25e-08,0.000241507534108216,0
1.69144799599199e-05,1.25e-08,2.40480961923848e-07,4.96993987975951e-08,2.40480961923848e-07,9.39617474949902e-07,0.0498740351301002,0.00119021374184369,2.49498997995992e-08,0.00060516911723447,0
9.36352615631263e-05,1.25e-08,2.28932865731463e-07,4.96993987975952e-08,2.17334669338677e-07,1.30919583166332e-06,0.0234473193747495,0.000889213813867736,3.73496993987977e-08,0.0011122149498998,0
0.000369847395751503,0.000670937308376754,0.000580545159759519,3.91902366332665e-05,2.98195230460922e-07,1.33169378757515e-05,0.0342674023844088,0.00152753414332665,0.00190411927771543,0.00177339564392786,0
0.000360344024048097,0.00067089964004008,0.000580586132705411,3.91903398396792e-05,3.32400641282565e-07,1.30292785571142e-05,0.0407800809636874,0.00179145268661323,0.00194236204809619,0.001662771569499,0
3.78807058517036e-05,4.96993987975951e-08,2.05686372745491e-07,2.49498997995992e-08,2.05686372745491e-07,6.10597466399072e-35,0.0059831563945491,0.000389859057955912,5.63646228056112e-05,0.000321253188416833,0
6.4476551503006e-06,3.73496993987978e-08,2.05686372745491e-07,3.73496993987977e-08,1.82239478957916e-07,1.25e-08,0.000844556449859719,0.000106679167094188,1.25e-08,6.99810585571142e-05,0
4.55614665330662e-06,6.10597466399072e-35,2.40480961923848e-07,2.49498997995992e-08,1.70440881763527e-07,1.25e-08,0.00111199244452906,8.58071719038076e-05,2.49498997995992e-08,0.000108578519278557,0
2.67954890180361e-05,1.25e-08,3.31062124248497e-07,2.49498997995992e-08,1.58592184368737e-07,1.25e-08,0.000957547125611222,7.15019829659319e-05,1.25e-08,0.00012571771747495,0
7.63729569138276e-05,1.25e-08,2.51978957915832e-07,2.49498997995992e-08,1.70440881763527e-07,1.33780521042084e-07,0.000794070426412825,8.35823886172345e-05,1.25e-08,0.00014314751486974,0
0.000126033004368737,6.10597466399072e-35,1.70440881763527e-07,3.73496993987977e-08,2.05686372745491e-07,1.21679318637274e-07,6.37104254909821e-05,3.84184190781563e-05,1.25e-08,1.69215424448898e-05,0
0.00010686054008016,6.10597466399072e-35,1.70440881763527e-07,4.9699398797595e-08,2.51978957915832e-07,6.10597466399072e-35,0.000211991541643287,7.51590433266533e-05,6.10597466399072e-35,0.000124093342685371,0
3.65069563126251e-06,6.10597466399072e-35,2.28932865731463e-07,2.49498997995992e-08,3.0871743486974e-07,6.10597466399072e-35,0.000236262865731463,7.11898775150301e-05,6.10597466399072e-35,0.000145257493987976,0
2.63959823647295e-06,6.10597466399072e-35,2.28932865731463e-07,7.42484969939879e-08,3.0871743486974e-07,1.25e-08,9.57986393186373e-05,5.22850088577154e-05,1.25e-08,0.000111512684368737,0
2.15038454509018e-05,6.10597466399072e-35,1.46693386773547e-07,6.19989979959919e-08,2.05686372745491e-07,3.73496993987977e-08,0.000536907554749499,4.6035854749499e-05,6.1998997995992e-08,0.000111383070300601,0
0.000171727863567134,1.25e-08,1.70440881763527e-07,6.19989979959919e-08,1.46693386773547e-07,6.19989979959919e-08,0.000566597890621243,0.000135239655310621,7.42484969939879e-08,0.000114588284208417,0
0.000318229798597194,2.49498997995992e-08,2.51978957915832e-07,7.42484969939879e-08,2.17334669338677e-07,4.96993987975952e-08,0.00129818578192385,0.00210897202789579,2.49498997995992e-08,9.68474699799598e-05,0
0.000191103973507015,1.25e-08,2.17334669338677e-07,3.73496993987977e-08,2.28932865731463e-07,1.25e-08,0.000988600019038076,0.000862638921843687,6.10597466399072e-35,0.000101903367174349,0
6.62498100200403e-06,6.10597466399072e-35,1.70440881763527e-07,3.73496993987977e-08,1.93987975951903e-07,2.49498997995992e-08,0.000521458601202405,0.000525165141643286,4.65753066132265e-07,0.000116478196833667,0
6.39807871743486e-06,6.10597466399072e-35,1.82239478957915e-07,3.73496993987977e-08,2.05686372745491e-07,3.73496993987977e-08,0.000451098323807615,0.000559966092945892,5.91857154308619e-07,9.43554280961924e-05,0
8.19150316633268e-06,6.10597466399072e-35,1.70440881763527e-07,2.49498997995992e-08,1.58592184368737e-07,2.49498997995992e-08,0.000474846795831663,0.000463424085410822,1.55340581162325e-06,8.64839148697395e-05,0
4.19124365130261e-05,1.25e-08,1.82239478957916e-07,1.25e-08,1.34744488977956e-07,1.25e-08,0.000991637705971944,0.000772860339679359,2.16925735470941e-06,0.000100105188136272,0
0.00653255124649299,2.49456012024048e-06,2.52037034068136e-07,4.96993987975952e-08,1.70440881763527e-07,1.25e-08,0.00102322796837675,0.00155178430056112,1.79013963927856e-06,0.000108211698396794,0
0.00713727576252505,2.49456012024048e-06,3.76332625250501e-07,7.42484969939879e-08,1.82239478957916e-07,1.25e-08,0.000814467636713427,0.00199417133611223,2.1703246492986e-06,8.98049837274549e-05,0
0.00484907606809619,1.25e-08,4.18436873747495e-07,8.64478957915831e-08,2.05686372745491e-07,6.10597466399072e-35,0.00105094376448898,0.00211133204408817,1.22469142284569e-06,9.50941673346694e-05,0
6.73266133867737e-05,6.10597466399072e-35,3.19914829659318e-07,6.19989979959919e-08,2.28932865731463e-07,1.25e-08,0.000931428238036071,0.00067989444244489,6.10597466399072e-35,8.80826149899799e-05,0
0.000239059011783567,6.10597466399072e-35,2.28932865731463e-07,7.42484969939879e-08,1.82239478957915e-07,2.40680961923848e-08,0.00058849273503006,0.000840870185931864,9.9195991983968e-07,8.13045663727454e-05,0
0.00102034855807615,9.58475350701404e-08,1.38049198396794e-06,9.85971943887776e-08,2.63426853707415e-07,1.15199999999999e-08,0.000359825576593186,0.000619535898356713,3.48939875751503e-06,5.14445185971945e-05,0
0.00109604913583166,1.32608056112225e-07,1.83561022044088e-06,6.19989979959919e-08,2.28932865731463e-07,1.25e-08,0.000145143829418838,0.000301738613226453,4.4600303006012e-06,5.32078973947898e-06,0
3.42424832064129e-05,3.73496993987977e-08,7.94472945891781e-07,3.73496993987977e-08,1.46693386773547e-07,1.25e-08,0.000307174973947896,0.000264859482965932,2.35918793587174e-06,2.04547991983968e-06,0
3.12561126653305e-05,6.10597466399072e-35,3.19914829659318e-07,2.49498997995992e-08,1.93987975951904e-07,6.10597466399072e-35,0.00033978823246493,0.000265919941442886,2.87157675350702e-07,3.63391182364729e-06,0
2.12527206012024e-05,1.25e-08,2.74824649298597e-07,4.96993987975951e-08,2.05686372745491e-07,6.10597466399072e-35,0.000249882463927856,0.000189395469178357,6.10597466399072e-35,5.27203623246493e-06,0
3.02183108617234e-05,1.25e-08,2.51978957915831e-07,7.42484969939879e-08,1.58592184368737e-07,1.25e-08,0.000305543098036072,0.000181114067294589,6.10597466399072e-35,1.78939870140281e-05,0
4.39817802004008e-05,1.25e-08,1.93987975951903e-07,4.96993987975951e-08,1.58592184368737e-07,3.73496993987977e-08,0.00101651977054108,0.000262340839438878,2.49741042084168e-05,2.19415276953908e-05,0
0.00152564496993988,1.25e-08,3.19914829659318e-07,1.25e-08,1.82239478957915e-07,1.21679318637274e-07,0.00161256583342685,0.000876527875751503,2.49807725450902e-05,4.24103336272545e-05,0
0.00155383324004008,0.00148711267190381,3.64203406813627e-07,2.49498997995992e-08,1.10696392785571e-07,1.09528016032064e-07,0.00134317918953908,0.000858472900160321,9.71395127855712e-05,4.17749248897797e-05,0
0.000109543906813627,0.00148707187731462,2.05686372745491e-07,2.49498997995992e-08,1.22745490981964e-07,2.49498997995992e-08,0.000856549077154309,0.000574908049058116,9.71390548697398e-05,1.52538837675351e-05,0
1.60313026052104e-06,1.25e-08,1.82239478957916e-07,3.73496993987976e-08,1.22745490981964e-07,2.49498997995992e-08,0.000639359934909819,0.000138132236112224,6.10597466399072e-35,8.56083030060119e-06,0
3.11226977955912e-06,1.25e-08,2.17334669338677e-07,6.1998997995992e-08,6.19989979959918e-08,1.25e-08,0.000693723745250501,0.000119445408376754,6.10597466399072e-35,5.51505166332666e-06,0
5.24788501002005e-06,1.25e-08,2.28932865731463e-07,2.49498997995992e-08,6.19989979959921e-08,6.10597466399072e-35,0.000933166318677355,0.000121329875911824,6.04218036072145e-08,3.0559831262525e-06,0
1.42185731462926e-05,6.10597466399072e-35,1.93987975951903e-07,6.10597466399072e-35,1.93987975951904e-07,1.25e-08,0.000670153480200401,0.000141586500841683,6.04218036072146e-08,3.89934228456914e-07,0
1.49008126252505e-05,1.25e-08,2.05686372745491e-07,1.25e-08,2.0568637274549e-07,2.49498997995992e-08,0.00067515957498998,0.000152181286573146,1.25e-08,4.11042781162325e-05,0
1.1563091743487e-05,2.49498997995992e-08,2.05686372745491e-07,1.25e-08,1.70440881763527e-07,1.25e-08,0.000664102958557114,0.00020224572008016,5.94883763527054e-06,4.52975260521042e-05,0
1.72059374348698e-05,1.25e-08,1.93987975951904e-07,1.25e-08,2.05686372745491e-07,6.10597466399072e-35,0.000589823346052105,0.00020658553763527,6.10352268537076e-06,4.44077304609219e-05,0
1.13411836072145e-05,6.10597466399072e-35,2.28932865731463e-07,2.49498997995992e-08,2.05686372745491e-07,1.25e-08,0.000959384558677355,0.000159184529058116,1.8170625250501e-07,4.62480100601202e-05,0
5.24492841683367e-06,2.40680961923848e-08,1.70440881763527e-07,7.42484969939881e-08,2.28932865731463e-07,1.25e-08,0.000406364544448898,0.000259987009659319,1.08151142284569e-07,2.47085588777556e-05,0
5.99702300601202e-06,2.40680961923848e-08,2.17334669338677e-07,9.85971943887774e-08,2.40480961923848e-07,6.10597466399072e-35,0.000332853991943888,0.000255493706773547,1.08151142284569e-07,2.35711254108216e-05,0
1.58726406412826e-05,6.10597466399072e-35,2.51978957915832e-07,4.96993987975952e-08,2.05686372745491e-07,6.10597466399072e-35,0.00031444279002004,0.000154298951663327,1.25e-08,3.66549185971944e-05,0
1.59518061723447e-05,1.25e-08,2.05686372745491e-07,1.25e-08,1.34744488977956e-07,6.10597466399072e-35,0.000323696628617235,0.000197137010781563,1.25e-08,3.15034300200401e-05,0
